meaning,output_VSO,output_VOS,meaning_type
VERB_2 ANIMATE_7 NONE_1 NONE_2 NONE_3 ANIMATE_9 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_2 Animate_7 Animate_9 mk Adposition_1 Adjective_1 Inanimate_1,Verb_2 Animate_9 mk Adposition_1 Adjective_1 Inanimate_1 Animate_7,initial_object_modified
VERB_3 ANIMATE_7 NONE_1 NONE_2 NONE_3 ANIMATE_9 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_3 Animate_7 Animate_9 mk Adposition_1 Adjective_1 Inanimate_1,Verb_3 Animate_9 mk Adposition_1 Adjective_1 Inanimate_1 Animate_7,initial_object_modified
VERB_4 ANIMATE_7 NONE_1 NONE_2 NONE_3 ANIMATE_9 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_4 Animate_7 Animate_9 mk Adposition_1 Adjective_1 Inanimate_1,Verb_4 Animate_9 mk Adposition_1 Adjective_1 Inanimate_1 Animate_7,initial_object_modified
VERB_5 ANIMATE_7 NONE_1 NONE_2 NONE_3 ANIMATE_9 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_5 Animate_7 Animate_9 mk Adposition_1 Adjective_1 Inanimate_1,Verb_5 Animate_9 mk Adposition_1 Adjective_1 Inanimate_1 Animate_7,initial_object_modified
VERB_6 ANIMATE_7 NONE_1 NONE_2 NONE_3 ANIMATE_9 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_6 Animate_7 Animate_9 mk Adposition_1 Adjective_1 Inanimate_1,Verb_6 Animate_9 mk Adposition_1 Adjective_1 Inanimate_1 Animate_7,initial_object_modified
VERB_1 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_1 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_1 Animate_8 Animate_1 mk Adposition_1 Adjective_1 Inanimate_1,Verb_1 Animate_1 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_2 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_1 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_2 Animate_8 Animate_1 mk Adposition_1 Adjective_1 Inanimate_1,Verb_2 Animate_1 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_3 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_1 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_3 Animate_8 Animate_1 mk Adposition_1 Adjective_1 Inanimate_1,Verb_3 Animate_1 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_4 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_1 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_4 Animate_8 Animate_1 mk Adposition_1 Adjective_1 Inanimate_1,Verb_4 Animate_1 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_5 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_1 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_5 Animate_8 Animate_1 mk Adposition_1 Adjective_1 Inanimate_1,Verb_5 Animate_1 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_6 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_1 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_6 Animate_8 Animate_1 mk Adposition_1 Adjective_1 Inanimate_1,Verb_6 Animate_1 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_1 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_2 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_1 Animate_8 Animate_2 mk Adposition_1 Adjective_1 Inanimate_1,Verb_1 Animate_2 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_2 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_2 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_2 Animate_8 Animate_2 mk Adposition_1 Adjective_1 Inanimate_1,Verb_2 Animate_2 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_3 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_2 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_3 Animate_8 Animate_2 mk Adposition_1 Adjective_1 Inanimate_1,Verb_3 Animate_2 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_4 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_2 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_4 Animate_8 Animate_2 mk Adposition_1 Adjective_1 Inanimate_1,Verb_4 Animate_2 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_5 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_2 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_5 Animate_8 Animate_2 mk Adposition_1 Adjective_1 Inanimate_1,Verb_5 Animate_2 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_6 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_2 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_6 Animate_8 Animate_2 mk Adposition_1 Adjective_1 Inanimate_1,Verb_6 Animate_2 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_1 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_3 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_1 Animate_8 Animate_3 mk Adposition_1 Adjective_1 Inanimate_1,Verb_1 Animate_3 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_2 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_3 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_2 Animate_8 Animate_3 mk Adposition_1 Adjective_1 Inanimate_1,Verb_2 Animate_3 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_3 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_3 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_3 Animate_8 Animate_3 mk Adposition_1 Adjective_1 Inanimate_1,Verb_3 Animate_3 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_4 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_3 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_4 Animate_8 Animate_3 mk Adposition_1 Adjective_1 Inanimate_1,Verb_4 Animate_3 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_5 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_3 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_5 Animate_8 Animate_3 mk Adposition_1 Adjective_1 Inanimate_1,Verb_5 Animate_3 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_6 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_3 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_6 Animate_8 Animate_3 mk Adposition_1 Adjective_1 Inanimate_1,Verb_6 Animate_3 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_1 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_4 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_1 Animate_8 Animate_4 mk Adposition_1 Adjective_1 Inanimate_1,Verb_1 Animate_4 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_2 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_4 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_2 Animate_8 Animate_4 mk Adposition_1 Adjective_1 Inanimate_1,Verb_2 Animate_4 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_3 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_4 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_3 Animate_8 Animate_4 mk Adposition_1 Adjective_1 Inanimate_1,Verb_3 Animate_4 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_4 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_4 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_4 Animate_8 Animate_4 mk Adposition_1 Adjective_1 Inanimate_1,Verb_4 Animate_4 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_5 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_4 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_5 Animate_8 Animate_4 mk Adposition_1 Adjective_1 Inanimate_1,Verb_5 Animate_4 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_6 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_4 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_6 Animate_8 Animate_4 mk Adposition_1 Adjective_1 Inanimate_1,Verb_6 Animate_4 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_1 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_5 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_1 Animate_8 Animate_5 mk Adposition_1 Adjective_1 Inanimate_1,Verb_1 Animate_5 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_2 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_5 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_2 Animate_8 Animate_5 mk Adposition_1 Adjective_1 Inanimate_1,Verb_2 Animate_5 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_3 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_5 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_3 Animate_8 Animate_5 mk Adposition_1 Adjective_1 Inanimate_1,Verb_3 Animate_5 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_4 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_5 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_4 Animate_8 Animate_5 mk Adposition_1 Adjective_1 Inanimate_1,Verb_4 Animate_5 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_5 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_5 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_5 Animate_8 Animate_5 mk Adposition_1 Adjective_1 Inanimate_1,Verb_5 Animate_5 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_6 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_5 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_6 Animate_8 Animate_5 mk Adposition_1 Adjective_1 Inanimate_1,Verb_6 Animate_5 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_1 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_6 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_1 Animate_8 Animate_6 mk Adposition_1 Adjective_1 Inanimate_1,Verb_1 Animate_6 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_2 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_6 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_2 Animate_8 Animate_6 mk Adposition_1 Adjective_1 Inanimate_1,Verb_2 Animate_6 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_3 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_6 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_3 Animate_8 Animate_6 mk Adposition_1 Adjective_1 Inanimate_1,Verb_3 Animate_6 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_4 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_6 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_4 Animate_8 Animate_6 mk Adposition_1 Adjective_1 Inanimate_1,Verb_4 Animate_6 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_5 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_6 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_5 Animate_8 Animate_6 mk Adposition_1 Adjective_1 Inanimate_1,Verb_5 Animate_6 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_6 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_6 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_6 Animate_8 Animate_6 mk Adposition_1 Adjective_1 Inanimate_1,Verb_6 Animate_6 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_1 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_7 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_1 Animate_8 Animate_7 mk Adposition_1 Adjective_1 Inanimate_1,Verb_1 Animate_7 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_2 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_7 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_2 Animate_8 Animate_7 mk Adposition_1 Adjective_1 Inanimate_1,Verb_2 Animate_7 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_3 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_7 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_3 Animate_8 Animate_7 mk Adposition_1 Adjective_1 Inanimate_1,Verb_3 Animate_7 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_4 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_7 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_4 Animate_8 Animate_7 mk Adposition_1 Adjective_1 Inanimate_1,Verb_4 Animate_7 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_5 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_7 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_5 Animate_8 Animate_7 mk Adposition_1 Adjective_1 Inanimate_1,Verb_5 Animate_7 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_6 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_7 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_6 Animate_8 Animate_7 mk Adposition_1 Adjective_1 Inanimate_1,Verb_6 Animate_7 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_1 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_9 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_1 Animate_8 Animate_9 mk Adposition_1 Adjective_1 Inanimate_1,Verb_1 Animate_9 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_2 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_9 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_2 Animate_8 Animate_9 mk Adposition_1 Adjective_1 Inanimate_1,Verb_2 Animate_9 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_3 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_9 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_3 Animate_8 Animate_9 mk Adposition_1 Adjective_1 Inanimate_1,Verb_3 Animate_9 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_4 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_9 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_4 Animate_8 Animate_9 mk Adposition_1 Adjective_1 Inanimate_1,Verb_4 Animate_9 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_5 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_9 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_5 Animate_8 Animate_9 mk Adposition_1 Adjective_1 Inanimate_1,Verb_5 Animate_9 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_6 ANIMATE_8 NONE_1 NONE_2 NONE_3 ANIMATE_9 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_6 Animate_8 Animate_9 mk Adposition_1 Adjective_1 Inanimate_1,Verb_6 Animate_9 mk Adposition_1 Adjective_1 Inanimate_1 Animate_8,initial_object_modified
VERB_1 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_1 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_1 Animate_9 Animate_1 mk Adposition_1 Adjective_1 Inanimate_1,Verb_1 Animate_1 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_2 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_1 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_2 Animate_9 Animate_1 mk Adposition_1 Adjective_1 Inanimate_1,Verb_2 Animate_1 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_3 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_1 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_3 Animate_9 Animate_1 mk Adposition_1 Adjective_1 Inanimate_1,Verb_3 Animate_1 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_4 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_1 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_4 Animate_9 Animate_1 mk Adposition_1 Adjective_1 Inanimate_1,Verb_4 Animate_1 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_5 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_1 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_5 Animate_9 Animate_1 mk Adposition_1 Adjective_1 Inanimate_1,Verb_5 Animate_1 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_6 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_1 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_6 Animate_9 Animate_1 mk Adposition_1 Adjective_1 Inanimate_1,Verb_6 Animate_1 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_1 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_2 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_1 Animate_9 Animate_2 mk Adposition_1 Adjective_1 Inanimate_1,Verb_1 Animate_2 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_2 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_2 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_2 Animate_9 Animate_2 mk Adposition_1 Adjective_1 Inanimate_1,Verb_2 Animate_2 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_3 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_2 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_3 Animate_9 Animate_2 mk Adposition_1 Adjective_1 Inanimate_1,Verb_3 Animate_2 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_4 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_2 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_4 Animate_9 Animate_2 mk Adposition_1 Adjective_1 Inanimate_1,Verb_4 Animate_2 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_5 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_2 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_5 Animate_9 Animate_2 mk Adposition_1 Adjective_1 Inanimate_1,Verb_5 Animate_2 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_6 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_2 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_6 Animate_9 Animate_2 mk Adposition_1 Adjective_1 Inanimate_1,Verb_6 Animate_2 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_1 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_3 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_1 Animate_9 Animate_3 mk Adposition_1 Adjective_1 Inanimate_1,Verb_1 Animate_3 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_2 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_3 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_2 Animate_9 Animate_3 mk Adposition_1 Adjective_1 Inanimate_1,Verb_2 Animate_3 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_3 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_3 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_3 Animate_9 Animate_3 mk Adposition_1 Adjective_1 Inanimate_1,Verb_3 Animate_3 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_4 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_3 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_4 Animate_9 Animate_3 mk Adposition_1 Adjective_1 Inanimate_1,Verb_4 Animate_3 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_5 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_3 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_5 Animate_9 Animate_3 mk Adposition_1 Adjective_1 Inanimate_1,Verb_5 Animate_3 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_6 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_3 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_6 Animate_9 Animate_3 mk Adposition_1 Adjective_1 Inanimate_1,Verb_6 Animate_3 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_1 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_4 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_1 Animate_9 Animate_4 mk Adposition_1 Adjective_1 Inanimate_1,Verb_1 Animate_4 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_2 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_4 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_2 Animate_9 Animate_4 mk Adposition_1 Adjective_1 Inanimate_1,Verb_2 Animate_4 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_3 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_4 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_3 Animate_9 Animate_4 mk Adposition_1 Adjective_1 Inanimate_1,Verb_3 Animate_4 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_4 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_4 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_4 Animate_9 Animate_4 mk Adposition_1 Adjective_1 Inanimate_1,Verb_4 Animate_4 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_5 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_4 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_5 Animate_9 Animate_4 mk Adposition_1 Adjective_1 Inanimate_1,Verb_5 Animate_4 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_6 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_4 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_6 Animate_9 Animate_4 mk Adposition_1 Adjective_1 Inanimate_1,Verb_6 Animate_4 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_1 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_5 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_1 Animate_9 Animate_5 mk Adposition_1 Adjective_1 Inanimate_1,Verb_1 Animate_5 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_2 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_5 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_2 Animate_9 Animate_5 mk Adposition_1 Adjective_1 Inanimate_1,Verb_2 Animate_5 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_3 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_5 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_3 Animate_9 Animate_5 mk Adposition_1 Adjective_1 Inanimate_1,Verb_3 Animate_5 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_4 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_5 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_4 Animate_9 Animate_5 mk Adposition_1 Adjective_1 Inanimate_1,Verb_4 Animate_5 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_5 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_5 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_5 Animate_9 Animate_5 mk Adposition_1 Adjective_1 Inanimate_1,Verb_5 Animate_5 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_6 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_5 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_6 Animate_9 Animate_5 mk Adposition_1 Adjective_1 Inanimate_1,Verb_6 Animate_5 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_1 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_6 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_1 Animate_9 Animate_6 mk Adposition_1 Adjective_1 Inanimate_1,Verb_1 Animate_6 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
VERB_2 ANIMATE_9 NONE_1 NONE_2 NONE_3 ANIMATE_6 ADPOSITION_1 ADJECTIVE_1 INANIMATE_1,Verb_2 Animate_9 Animate_6 mk Adposition_1 Adjective_1 Inanimate_1,Verb_2 Animate_6 mk Adposition_1 Adjective_1 Inanimate_1 Animate_9,initial_object_modified
